"Metadata_PlateID_Nuclei","Metadata_WellID_Nuclei","Children_Cells_Count_Nuclei","Metadata_Image_Metadata_Compound","Metadata_Image_Metadata_Concentration","probPos","probNeg"
"Week7_34381","F05",564,"forskolin",3.0,0.0035460992907801418,0.9964539007092199
"Week7_34381","F06",498,"forskolin",1.0,0.004016064257028112,0.9959839357429718
"Week7_34381","F07",469,"forskolin",0.3,0.0042643923240938165,0.9957356076759062
"Week7_34381","F08",584,"forskolin",0.1,0.00684931506849315,0.9931506849315068
"Week7_34381","F09",539,"forskolin",0.03,0.0074211502782931356,0.9925788497217068
"Week7_34381","F10",577,"forskolin",0.01,0.0017331022530329288,0.9982668977469671
"Week7_34381","F11",908,"DMSO",0.0,0.0011013215859030838,0.998898678414097
"Week7_34381","G02",85,"taxol",0.3,1.0,0.0
"Week7_34381","G03",356,"arabinofuranosylcytosine",30.0,0.05898876404494382,0.9410112359550562
"Week7_34381","G04",460,"arabinofuranosylcytosine",10.0,0.06739130434782609,0.932608695652174
"Week7_34381","G05",414,"arabinofuranosylcytosine",3.0,0.04830917874396135,0.9516908212560387
"Week7_34381","G06",394,"arabinofuranosylcytosine",1.0,0.02030456852791878,0.9796954314720813
"Week7_34381","G07",575,"arabinofuranosylcytosine",0.3,0.017391304347826087,0.9826086956521739
"Week7_34381","G08",549,"arabinofuranosylcytosine",0.1,0.012750455373406194,0.9872495446265938
"Week7_34381","G09",695,"arabinofuranosylcytosine",0.03,0.011510791366906475,0.9884892086330935
"Week7_34381","G10",842,"arabinofuranosylcytosine",0.01,0.0,1.0
"Week7_34381","G11",740,"DMSO",0.0,0.005405405405405406,0.9945945945945946
"Week7_34641","B02",1771,"DMSO",0.0,0.0,1.0
"Week7_34641","B03",536,"AZ-N",10.0,0.005597014925373134,0.9944029850746269
"Week7_34641","B04",559,"AZ-N",3.0,0.0035778175313059034,0.9964221824686941
"Week7_34641","B05",606,"AZ-N",1.0,0.0049504950495049506,0.995049504950495
"Week7_34641","B06",573,"AZ-N",0.3,0.010471204188481676,0.9895287958115183
"Week7_34641","B07",589,"AZ-N",0.1,0.001697792869269949,0.99830220713073
"Week7_34641","B08",851,"AZ-N",0.03,0.0035252643948296123,0.9964747356051704
"Week7_34641","B09",770,"AZ-N",0.01,0.003896103896103896,0.9961038961038962
"Week7_34641","B10",850,"AZ-N",0.003,0.0,1.0
"Week7_34641","B11",142,"taxol",0.3,0.971830985915493,0.028169014084507005
"Week7_34641","C02",355,"DMSO",0.0,0.0,1.0
"Week7_34641","C03",325,"docetaxel",1.0,0.49538461538461537,0.5046153846153847
"Week7_34641","C04",354,"docetaxel",0.3,0.6638418079096046,0.33615819209039544
"Week7_34641","C05",349,"docetaxel",0.1,0.6361031518624641,0.36389684813753587
"Week7_34641","C06",303,"docetaxel",0.03,0.7623762376237624,0.2376237623762376
"Week7_34641","C07",313,"docetaxel",0.01,0.7284345047923323,0.2715654952076677
"Week7_34641","C08",359,"docetaxel",0.003,0.35,0.65
"Week7_34641","C09",348,"docetaxel",0.001,0.05747126436781609,0.9425287356321839
"Week7_34641","C10",1046,"docetaxel",3.0E-4,0.0,1.0
"Week7_34641","C11",42,"taxol",0.3,0.8333333333333334,0.16666666666666663
"Week7_34641","D02",1670,"DMSO",0.0,5.988023952095808E-4,0.9994011976047904
"Week7_34641","D03",306,"proteasome inhibitor I",10.0,0.06862745098039216,0.9313725490196079
"Week7_34641","D04",329,"proteasome inhibitor I",3.0,0.0790273556231003,0.9209726443768997
"Week7_34641","D05",402,"proteasome inhibitor I",1.0,0.004975124378109453,0.9950248756218906
"Week7_34641","D06",466,"proteasome inhibitor I",0.3,0.004291845493562232,0.9957081545064378
"Week7_34641","D07",456,"proteasome inhibitor I",0.1,0.0043859649122807015,0.9956140350877193
"Week7_34641","D08",398,"proteasome inhibitor I",0.03,0.0,1.0
"Week7_34641","D09",287,"proteasome inhibitor I",0.01,0.041811846689895474,0.9581881533101045
"Week7_34641","D10",995,"proteasome inhibitor I",0.003,0.0020100502512562816,0.9979899497487437
"Week7_34641","D11",239,"taxol",0.3,0.9623430962343096,0.03765690376569042
"Week7_34641","E02",304,"taxol",0.3,0.8947368421052632,0.10526315789473684
"Week7_34641","E03",493,"puromycin",100.0,0.1440162271805274,0.8559837728194726
"Week7_34641","E04",621,"puromycin",30.0,0.00644122383252818,0.9935587761674718
"Week7_34641","E05",814,"puromycin",10.0,0.0,1.0
"Week7_34641","E06",1208,"puromycin",3.0,8.278145695364238E-4,0.9991721854304636
"Week7_34641","E07",1670,"puromycin",1.0,0.0,1.0
"Week7_34641","E08",934,"puromycin",0.3,0.0,1.0
"Week7_34641","E09",1427,"puromycin",0.1,7.00770847932726E-4,0.9992992291520673
"Week7_34641","E10",438,"puromycin",0.03,0.0,1.0
"Week7_34641","E11",802,"DMSO",0.0,0.0,1.0
"Week7_34641","F02",257,"taxol",0.3,0.914396887159533,0.08560311284046696
"Week7_34641","F03",1114,"forskolin",30.0,0.0,1.0
"Week7_34641","F04",1188,"forskolin",10.0,0.0,1.0
"Week7_34641","F05",1355,"forskolin",3.0,0.0,1.0
"Week7_34641","F06",1558,"forskolin",1.0,0.0,1.0
"Week7_34641","F07",1620,"forskolin",0.3,0.0,1.0
"Week7_34641","F08",1436,"forskolin",0.1,0.0,1.0
"Week7_34641","F09",1160,"forskolin",0.03,8.620689655172414E-4,0.9991379310344828
"Week7_34641","F10",954,"forskolin",0.01,0.0,1.0
"Week7_34641","F11",478,"DMSO",0.0,0.0,1.0
"Week7_34641","G02",336,"taxol",0.3,0.7619047619047619,0.23809523809523814
"Week7_34641","G03",834,"arabinofuranosylcytosine",30.0,0.0,1.0
"Week7_34641","G04",938,"arabinofuranosylcytosine",10.0,0.0,1.0
"Week7_34641","G05",1298,"arabinofuranosylcytosine",3.0,0.0,1.0
"Week7_34641","G06",1814,"arabinofuranosylcytosine",1.0,0.0,1.0
"Week7_34641","G07",1643,"arabinofuranosylcytosine",0.3,0.0,1.0
"Week7_34641","G08",1169,"arabinofuranosylcytosine",0.1,0.0,1.0
"Week7_34641","G09",891,"arabinofuranosylcytosine",0.03,0.0,1.0
"Week7_34641","G10",778,"arabinofuranosylcytosine",0.01,0.0,1.0
"Week7_34641","G11",1349,"DMSO",0.0,0.0,1.0
"Week7_34661","B02",1383,"DMSO",0.0,0.0,1.0
"Week7_34661","B03",592,"deoxymannojirimycin",1000.0,0.006756756756756757,0.9932432432432432
"Week7_34661","B04",547,"deoxymannojirimycin",300.0,0.027422303473491772,0.9725776965265083
"Week7_34661","B05",530,"deoxymannojirimycin",100.0,0.016981132075471698,0.9830188679245283
"Week7_34661","B06",535,"deoxymannojirimycin",30.0,0.018691588785046728,0.9813084112149533
"Week7_34661","B07",582,"deoxymannojirimycin",10.0,0.020618556701030927,0.979381443298969
"Week7_34661","B08",666,"deoxymannojirimycin",3.0,0.004491017964071856,0.9955089820359282
"Week7_34661","B09",1276,"deoxymannojirimycin",1.0,7.836990595611285E-4,0.9992163009404389
"Week7_34661","B10",683,"deoxymannojirimycin",0.3,0.0,1.0
"Week7_34661","B11",278,"taxol",0.3,0.9100719424460432,0.08992805755395683
"Week7_34661","C03",342,"chloramphenicol",20.0,0.2558139534883721,0.7441860465116279
"Week7_34661","C04",329,"chloramphenicol",6.0,0.6747720364741642,0.32522796352583583
"Week7_34661","C05",343,"chloramphenicol",2.0,0.5714285714285714,0.4285714285714286
"Week7_34661","C06",286,"chloramphenicol",0.6,0.6258741258741258,0.37412587412587417
"Week7_34661","C07",294,"chloramphenicol",0.2,0.6836734693877551,0.3163265306122449
"Week7_34661","C08",222,"chloramphenicol",0.06,0.36036036036036034,0.6396396396396397
"Week7_34661","C09",330,"chloramphenicol",0.02,0.06060606060606061,0.9393939393939394
"Week7_34661","C10",1087,"chloramphenicol",0.006,0.0027573529411764708,0.9972426470588235
"Week7_34661","C11",85,"taxol",0.3,0.9647058823529412,0.03529411764705881
"Week7_34661","D03",244,"valproic acid",500.0,0.21311475409836064,0.7868852459016393
"Week7_34661","D04",288,"valproic acid",150.0,0.059027777777777776,0.9409722222222222
"Week7_34661","D05",347,"valproic acid",50.0,0.0,1.0
"Week7_34661","D06",491,"valproic acid",15.0,0.008146639511201629,0.9918533604887984
"Week7_34661","D07",425,"valproic acid",5.0,0.002352941176470588,0.9976470588235294
"Week7_34661","D08",257,"valproic acid",1.5,0.0038910505836575876,0.9961089494163424
"Week7_34661","D09",428,"valproic acid",0.5,0.030373831775700934,0.969626168224299
"Week7_34661","D10",370,"valproic acid",0.15,0.016216216216216217,0.9837837837837837
"Week7_34661","D11",216,"taxol",0.3,0.9444444444444444,0.05555555555555558
"Week7_34661","E02",396,"taxol",0.3,0.7348484848484849,0.26515151515151514
"Week7_34661","E03",362,"bryostatin",10.0,0.17679558011049723,0.8232044198895028
"Week7_34661","E04",557,"bryostatin",3.0,0.012567324955116697,0.9874326750448833
"Week7_34661","E05",677,"bryostatin",1.0,0.0,1.0
"Week7_34661","E06",1678,"bryostatin",0.3,0.0,1.0
"Week7_34661","E07",1056,"bryostatin",0.1,0.0,1.0
"Week7_34661","E08",1271,"bryostatin",0.03,7.867820613690008E-4,0.999213217938631
"Week7_34661","E09",1079,"bryostatin",0.01,0.0027803521779425394,0.9972196478220574
"Week7_34661","E10",1660,"bryostatin",0.003,0.0012048192771084338,0.9987951807228915
"Week7_34661","E11",1436,"DMSO",0.0,0.001392757660167131,0.9986072423398329
"Week7_34661","F02",277,"taxol",0.3,0.8989169675090253,0.10108303249097472
"Week7_34661","F03",901,"PD-169316",30.0,0.0,1.0
"Week7_34661","F04",1074,"PD-169316",10.0,0.0,1.0
"Week7_34661","F05",1168,"PD-169316",3.0,8.561643835616438E-4,0.9991438356164384
"Week7_34661","F06",1046,"PD-169316",1.0,0.0,1.0
"Week7_34661","F07",1152,"PD-169316",0.3,0.0,1.0
"Week7_34661","F08",1288,"PD-169316",0.1,0.0,1.0
"Week7_34661","F09",1050,"PD-169316",0.03,0.0,1.0
"Week7_34661","F10",1193,"PD-169316",0.01,0.0,1.0
"Week7_34661","F11",649,"DMSO",0.0,0.0,1.0
"Week7_34661","G02",525,"taxol",0.3,0.8038095238095239,0.19619047619047614
"Week7_34661","G03",845,"alsterpaullone",30.0,0.001183431952662722,0.9988165680473373
"Week7_34661","G04",1257,"alsterpaullone",10.0,0.0,1.0
"Week7_34661","G05",992,"alsterpaullone",3.0,0.0,1.0
"Week7_34661","G06",975,"alsterpaullone",1.0,0.0,1.0
"Week7_34661","G07",1231,"alsterpaullone",0.3,0.0,1.0
"Week7_34661","G08",1439,"alsterpaullone",0.1,0.0,1.0
"Week7_34661","G09",989,"alsterpaullone",0.03,0.0,1.0
"Week7_34661","G10",1574,"alsterpaullone",0.01,0.0,1.0
"Week7_34661","G11",543,"DMSO",0.0,0.0,1.0
"Week7_34681","B02",408,"DMSO",0.0,0.0,1.0
"Week7_34681","B03",721,"deoxymannojirimycin",1000.0,0.0013869625520110957,0.9986130374479889
"Week7_34681","B04",643,"deoxymannojirimycin",300.0,0.0,1.0
"Week7_34681","B05",511,"deoxymannojirimycin",100.0,0.011741682974559686,0.9882583170254403
"Week7_34681","B06",658,"deoxymannojirimycin",30.0,0.009104704097116844,0.9908952959028832
"Week7_34681","B07",329,"deoxymannojirimycin",10.0,0.0182370820668693,0.9817629179331308
"Week7_34681","B08",836,"deoxymannojirimycin",3.0,0.0011961722488038277,0.9988038277511961
"Week7_34681","B09",1429,"deoxymannojirimycin",1.0,6.997900629811056E-4,0.9993002099370188
"Week7_34681","B10",886,"deoxymannojirimycin",0.3,0.001128668171557562,0.9988713318284425
"Week7_34681","B11",178,"taxol",0.3,0.8370786516853933,0.1629213483146067
"Week7_34681","C03",467,"chloramphenicol",20.0,0.07462686567164178,0.9253731343283582
"Week7_34681","C04",439,"chloramphenicol",6.0,0.32272727272727275,0.6772727272727272
"Week7_34681","C05",366,"chloramphenicol",2.0,0.4207650273224044,0.5792349726775956
"Week7_34681","C06",328,"chloramphenicol",0.6,0.43465045592705165,0.5653495440729484
"Week7_34681","C07",294,"chloramphenicol",0.2,0.43197278911564624,0.5680272108843538
"Week7_34681","C08",350,"chloramphenicol",0.06,0.09142857142857143,0.9085714285714286
"Week7_34681","C09",617,"chloramphenicol",0.02,0.008090614886731391,0.9919093851132686
"Week7_34681","C10",1474,"chloramphenicol",0.006,0.0,1.0
"Week7_34681","C11",111,"taxol",0.3,0.8738738738738738,0.12612612612612617
"Week7_34681","D02",471,"DMSO",0.0,0.0,1.0
"Week7_34681","D03",448,"valproic acid",500.0,0.015625,0.984375
"Week7_34681","D04",431,"valproic acid",150.0,0.018561484918793503,0.9814385150812065
"Week7_34681","D05",496,"valproic acid",50.0,0.0,1.0
"Week7_34681","D06",529,"valproic acid",15.0,0.001890359168241966,0.998109640831758
"Week7_34681","D07",478,"valproic acid",5.0,0.0,1.0
"Week7_34681","D08",504,"valproic acid",1.5,0.0,1.0
"Week7_34681","D09",389,"valproic acid",0.5,0.010282776349614395,0.9897172236503856
"Week7_34681","D10",487,"valproic acid",0.15,0.0,1.0
"Week7_34681","D11",310,"taxol",0.3,0.864516129032258,0.13548387096774195
"Week7_34681","E02",475,"taxol",0.3,0.6252631578947369,0.37473684210526315
"Week7_34681","E03",428,"bryostatin",10.0,0.10514018691588785,0.8948598130841121
"Week7_34681","E04",652,"bryostatin",3.0,0.004601226993865031,0.995398773006135
"Week7_34681","E05",883,"bryostatin",1.0,0.0011325028312570782,0.9988674971687429
"Week7_34681","E06",1290,"bryostatin",0.3,7.751937984496124E-4,0.9992248062015504
"Week7_34681","E07",860,"bryostatin",0.1,0.0,1.0
"Week7_34681","E08",1325,"bryostatin",0.03,7.547169811320754E-4,0.999245283018868
"Week7_34681","E09",678,"bryostatin",0.01,0.0,1.0
"Week7_34681","E10",1238,"bryostatin",0.003,0.0,1.0
"Week7_34681","E11",473,"DMSO",0.0,0.0,1.0
"Week7_34681","F02",298,"taxol",0.3,0.8590604026845637,0.14093959731543626
"Week7_34681","F03",1261,"PD-169316",30.0,0.0,1.0
"Week7_34681","F04",1027,"PD-169316",10.0,0.0,1.0
"Week7_34681","F05",915,"PD-169316",3.0,0.0,1.0
"Week7_34681","F06",1020,"PD-169316",1.0,0.0,1.0
"Week7_34681","F07",1805,"PD-169316",0.3,0.0,1.0
"Week7_34681","F08",1428,"PD-169316",0.1,0.0,1.0
"Week7_34681","F09",644,"PD-169316",0.03,0.0,1.0
"Week7_34681","F10",416,"PD-169316",0.01,0.0,1.0
"Week7_34681","F11",443,"DMSO",0.0,0.0,1.0
"Week7_34681","G02",316,"taxol",0.3,0.7341772151898734,0.26582278481012656
"Week7_34681","G03",766,"alsterpaullone",30.0,0.0,1.0
"Week7_34681","G04",1147,"alsterpaullone",10.0,0.0,1.0
"Week7_34681","G05",874,"alsterpaullone",3.0,0.0,1.0
"Week7_34681","G06",385,"alsterpaullone",1.0,0.0,1.0
"Week7_34681","G07",748,"alsterpaullone",0.3,0.0,1.0
"Week7_34681","G08",965,"alsterpaullone",0.1,0.0,1.0
"Week7_34681","G09",1415,"alsterpaullone",0.03,0.0,1.0
"Week7_34681","G10",384,"alsterpaullone",0.01,0.0,1.0
"Week7_34681","G11",394,"DMSO",0.0,0.0,1.0
"Week8_38203","B02",479,"DMSO",0.0,0.0,1.0
"Week8_38203","B03",479,"leupeptin",20.0,0.0,1.0
"Week8_38203","B04",479,"leupeptin",6.0,0.006263048016701462,0.9937369519832986
"Week8_38203","B05",527,"leupeptin",2.0,0.003795066413662239,0.9962049335863378
"Week8_38203","B06",508,"leupeptin",0.6,0.00984251968503937,0.9901574803149606
"Week8_38203","B07",476,"leupeptin",0.2,0.0021008403361344537,0.9978991596638656
"Week8_38203","B08",460,"leupeptin",0.06,0.002173913043478261,0.9978260869565218
"Week8_38203","B09",423,"leupeptin",0.02,0.002364066193853428,0.9976359338061466
"Week8_38203","B10",406,"leupeptin",0.006,0.0049261083743842365,0.9950738916256158
"Week8_38203","B11",135,"taxol",0.3,0.9851851851851852,0.014814814814814836
"Week8_38203","C02",515,"DMSO",0.0,0.0,1.0
"Week8_38203","C03",90,"camptothecin",10.0,0.7777777777777778,0.2222222222222222
"Week8_38203","C04",57,"camptothecin",3.0,0.7719298245614035,0.22807017543859653
"Week8_38203","C05",80,"camptothecin",1.0,0.55,0.44999999999999996
"Week8_38203","C06",226,"camptothecin",0.3,0.39823008849557523,0.6017699115044248
"Week8_38203","C07",323,"camptothecin",0.1,0.021671826625386997,0.978328173374613
"Week8_38203","C08",243,"camptothecin",0.03,0.012345679012345678,0.9876543209876543
"Week8_38203","C09",262,"camptothecin",0.01,0.015267175572519083,0.9847328244274809
"Week8_38203","C10",213,"camptothecin",0.003,0.018779342723004695,0.9812206572769953
"Week8_38203","C11",87,"taxol",0.3,1.0,0.0
"Week8_38203","D02",481,"DMSO",0.0,0.0,1.0
"Week8_38203","D03",421,"Cdk1 inhibitor III",10.0,0.019002375296912115,0.9809976247030879
"Week8_38203","D04",530,"Cdk1 inhibitor III",3.0,0.01509433962264151,0.9849056603773585
"Week8_38203","D05",425,"Cdk1 inhibitor III",1.0,0.011764705882352941,0.9882352941176471
"Week8_38203","D06",407,"Cdk1 inhibitor III",0.3,0.019656019656019656,0.9803439803439803
"Week8_38203","D07",347,"Cdk1 inhibitor III",0.1,0.005747126436781609,0.9942528735632183
"Week8_38203","D08",376,"Cdk1 inhibitor III",0.03,0.010638297872340425,0.9893617021276596
"Week8_38203","D09",505,"Cdk1 inhibitor III",0.01,0.0039603960396039604,0.996039603960396
"Week8_38203","D10",545,"Cdk1 inhibitor III",0.003,0.005504587155963303,0.9944954128440366
"Week8_38203","D11",105,"taxol",0.3,1.0,0.0
"Week8_38203","E02",72,"taxol",0.3,0.9722222222222222,0.02777777777777779
"Week8_38203","E03",471,"3,3'-diaminobenzidine",10.0,0.0,1.0
"Week8_38203","E04",451,"3,3'-diaminobenzidine",3.0,0.0022172949002217295,0.9977827050997783
"Week8_38203","E05",478,"3,3'-diaminobenzidine",1.0,0.008368200836820083,0.9916317991631799
"Week8_38203","E06",341,"3,3'-diaminobenzidine",0.3,0.011730205278592375,0.9882697947214076
"Week8_38203","E07",393,"3,3'-diaminobenzidine",0.1,0.010178117048346057,0.989821882951654
"Week8_38203","E08",274,"3,3'-diaminobenzidine",0.03,0.01824817518248175,0.9817518248175182
"Week8_38203","E09",222,"3,3'-diaminobenzidine",0.01,0.0,1.0
"Week8_38203","E10",547,"3,3'-diaminobenzidine",0.003,0.0,1.0
"Week8_38203","E11",320,"DMSO",0.0,0.003125,0.996875
"Week8_38203","F02",72,"taxol",0.3,1.0,0.0
"Week8_38203","F04",182,"nystatin",3.0,0.2692307692307692,0.7307692307692308
"Week8_38203","F05",521,"nystatin",1.0,0.019193857965451054,0.980806142034549
"Week8_38203","F06",316,"nystatin",0.3,0.03785488958990536,0.9621451104100947
"Week8_38203","F07",348,"nystatin",0.1,0.017241379310344827,0.9827586206896551
"Week8_38203","F08",231,"nystatin",0.03,0.025974025974025976,0.974025974025974
"Week8_38203","F09",348,"nystatin",0.01,0.008620689655172414,0.9913793103448276
"Week8_38203","F10",351,"nystatin",0.003,0.011396011396011397,0.9886039886039886
"Week8_38203","F11",325,"DMSO",0.0,0.009230769230769232,0.9907692307692307
"Week8_38203","G02",92,"taxol",0.3,0.9891304347826086,0.010869565217391353
"Week8_38203","G03",351,"quercetin",10.0,0.03133903133903134,0.9686609686609686
"Week8_38203","G04",279,"quercetin",3.0,0.010752688172043012,0.989247311827957
"Week8_38203","G05",561,"quercetin",1.0,0.0,1.0
"Week8_38203","G06",366,"quercetin",0.3,0.00273224043715847,0.9972677595628415
"Week8_38203","G07",522,"quercetin",0.1,0.0,1.0
"Week8_38203","G08",290,"quercetin",0.03,0.0034482758620689655,0.996551724137931
"Week8_38203","G09",191,"quercetin",0.01,0.005235602094240838,0.9947643979057592
"Week8_38203","G10",257,"quercetin",0.003,0.03501945525291829,0.9649805447470817
"Week8_38203","G11",464,"DMSO",0.0,0.00646551724137931,0.9935344827586207
"Week8_38221","B02",627,"DMSO",0.0,0.0,1.0
"Week8_38221","B03",464,"leupeptin",20.0,0.004310344827586207,0.9956896551724138
"Week8_38221","B04",491,"leupeptin",6.0,0.0,1.0
"Week8_38221","B05",419,"leupeptin",2.0,0.0,1.0
"Week8_38221","B06",640,"leupeptin",0.6,0.0109375,0.9890625
"Week8_38221","B07",439,"leupeptin",0.2,0.00683371298405467,0.9931662870159453
"Week8_38221","B08",387,"leupeptin",0.06,0.012919896640826873,0.9870801033591732
"Week8_38221","B09",417,"leupeptin",0.02,0.009592326139088728,0.9904076738609112
"Week8_38221","B10",374,"leupeptin",0.006,0.013368983957219251,0.9866310160427807
"Week8_38221","B11",143,"taxol",0.3,0.9790209790209791,0.020979020979020935
"Week8_38221","C02",576,"DMSO",0.0,0.0,1.0
"Week8_38221","C03",106,"camptothecin",10.0,0.6415094339622641,0.3584905660377359
"Week8_38221","C04",75,"camptothecin",3.0,0.5466666666666666,0.45333333333333337
"Week8_38221","C05",88,"camptothecin",1.0,0.5113636363636364,0.48863636363636365
"Week8_38221","C06",228,"camptothecin",0.3,0.14912280701754385,0.8508771929824561
"Week8_38221","C07",289,"camptothecin",0.1,0.058823529411764705,0.9411764705882353
"Week8_38221","C08",316,"camptothecin",0.03,0.015822784810126583,0.9841772151898734
"Week8_38221","C09",355,"camptothecin",0.01,0.011204481792717087,0.988795518207283
"Week8_38221","C10",320,"camptothecin",0.003,0.028037383177570093,0.9719626168224299
"Week8_38221","C11",128,"taxol",0.3,0.9921875,0.0078125
"Week8_38221","D02",527,"DMSO",0.0,0.0,1.0
"Week8_38221","D03",396,"Cdk1 inhibitor III",10.0,0.007575757575757576,0.9924242424242424
"Week8_38221","D04",635,"Cdk1 inhibitor III",3.0,0.0031496062992125984,0.9968503937007874
"Week8_38221","D05",556,"Cdk1 inhibitor III",1.0,0.01079136690647482,0.9892086330935251
"Week8_38221","D06",408,"Cdk1 inhibitor III",0.3,0.007352941176470588,0.9926470588235294
"Week8_38221","D07",489,"Cdk1 inhibitor III",0.1,0.006134969325153374,0.9938650306748467
"Week8_38221","D08",633,"Cdk1 inhibitor III",0.03,0.0,1.0
"Week8_38221","D09",603,"Cdk1 inhibitor III",0.01,0.003316749585406302,0.9966832504145937
"Week8_38221","D10",434,"Cdk1 inhibitor III",0.003,0.004608294930875576,0.9953917050691244
"Week8_38221","D11",105,"taxol",0.3,0.9809523809523809,0.01904761904761909
"Week8_38221","E02",44,"taxol",0.3,0.9318181818181818,0.06818181818181823
"Week8_38221","E03",346,"3,3'-diaminobenzidine",10.0,0.005780346820809248,0.9942196531791907
"Week8_38221","E04",529,"3,3'-diaminobenzidine",3.0,0.005671077504725898,0.994328922495274
"Week8_38221","E05",473,"3,3'-diaminobenzidine",1.0,0.004228329809725159,0.9957716701902748
"Week8_38221","E06",336,"3,3'-diaminobenzidine",0.3,0.005952380952380952,0.9940476190476191
"Week8_38221","E07",432,"3,3'-diaminobenzidine",0.1,0.03695150115473441,0.9630484988452656
"Week8_38221","E08",409,"3,3'-diaminobenzidine",0.03,0.029339853300733496,0.9706601466992665
"Week8_38221","E09",455,"3,3'-diaminobenzidine",0.01,0.0,1.0
"Week8_38221","E10",481,"3,3'-diaminobenzidine",0.003,0.002079002079002079,0.997920997920998
"Week8_38221","E11",657,"DMSO",0.0,0.0,1.0
"Week8_38221","F02",59,"taxol",0.3,1.0,0.0
"Week8_38221","F04",283,"nystatin",3.0,0.06007067137809187,0.9399293286219081
"Week8_38221","F05",552,"nystatin",1.0,0.009057971014492754,0.9909420289855072
"Week8_38221","F06",529,"nystatin",0.3,0.001890359168241966,0.998109640831758
"Week8_38221","F07",248,"nystatin",0.1,0.024193548387096774,0.9758064516129032
"Week8_38221","F08",506,"nystatin",0.03,0.005928853754940711,0.9940711462450593
"Week8_38221","F09",638,"nystatin",0.01,0.0,1.0
"Week8_38221","F10",573,"nystatin",0.003,0.0017452006980802793,0.9982547993019197
"Week8_38221","F11",608,"DMSO",0.0,0.0,1.0
"Week8_38221","G02",114,"taxol",0.3,0.9824561403508771,0.01754385964912286
"Week8_38221","G03",263,"quercetin",10.0,0.034220532319391636,0.9657794676806084
"Week8_38221","G04",478,"quercetin",3.0,0.02301255230125523,0.9769874476987448
"Week8_38221","G05",474,"quercetin",1.0,0.0,1.0
"Week8_38221","G06",380,"quercetin",0.3,0.0,1.0
"Week8_38221","G07",466,"quercetin",0.1,0.006437768240343348,0.9935622317596566
"Week8_38221","G08",447,"quercetin",0.03,0.006711409395973154,0.9932885906040269
"Week8_38221","G09",461,"quercetin",0.01,0.0021691973969631237,0.9978308026030369
"Week8_38221","G10",336,"quercetin",0.003,0.01488095238095238,0.9851190476190477
"Week8_38221","G11",600,"DMSO",0.0,0.0,1.0
"Week8_38241","B02",438,"DMSO",0.0,0.0,1.0
"Week8_38241","B03",227,"leupeptin",20.0,0.004405286343612335,0.9955947136563876
"Week8_38241","B04",217,"leupeptin",6.0,0.0,1.0
"Week8_38241","B05",327,"leupeptin",2.0,0.0030581039755351682,0.9969418960244648
"Week8_38241","B06",505,"leupeptin",0.6,0.0039603960396039604,0.996039603960396
"Week8_38241","B07",363,"leupeptin",0.2,0.0,1.0
"Week8_38241","B08",373,"leupeptin",0.06,0.005361930294906166,0.9946380697050938
"Week8_38241","B09",435,"leupeptin",0.02,0.0022935779816513763,0.9977064220183486
"Week8_38241","B10",397,"leupeptin",0.006,0.007556675062972292,0.9924433249370277
"Week8_38241","B11",89,"taxol",0.3,0.9887640449438202,0.011235955056179803
"Week8_38241","C02",419,"DMSO",0.0,0.00477326968973747,0.9952267303102625
"Week8_38241","C03",71,"camptothecin",10.0,0.676056338028169,0.323943661971831
"Week8_38241","C04",29,"camptothecin",3.0,0.5862068965517241,0.4137931034482759
"Week8_38241","C05",66,"camptothecin",1.0,0.6060606060606061,0.3939393939393939
"Week8_38241","C06",183,"camptothecin",0.3,0.34972677595628415,0.6502732240437159
"Week8_38241","C07",265,"camptothecin",0.1,0.022641509433962263,0.9773584905660377
"Week8_38241","C08",223,"camptothecin",0.03,0.008968609865470852,0.9910313901345291
"Week8_38241","C09",185,"camptothecin",0.01,0.05945945945945946,0.9405405405405405
"Week8_38241","C10",290,"camptothecin",0.003,0.010344827586206896,0.9896551724137931
"Week8_38241","C11",67,"taxol",0.3,1.0,0.0
"Week8_38241","D02",297,"DMSO",0.0,0.0,1.0
"Week8_38241","D03",194,"Cdk1 inhibitor III",10.0,0.020618556701030927,0.979381443298969
"Week8_38241","D04",378,"Cdk1 inhibitor III",3.0,0.015873015873015872,0.9841269841269842
"Week8_38241","D05",323,"Cdk1 inhibitor III",1.0,0.0,1.0
"Week8_38241","D06",327,"Cdk1 inhibitor III",0.3,0.009174311926605505,0.9908256880733946
"Week8_38241","D07",343,"Cdk1 inhibitor III",0.1,0.0,1.0
"Week8_38241","D08",307,"Cdk1 inhibitor III",0.03,0.006514657980456026,0.993485342019544
"Week8_38241","D09",417,"Cdk1 inhibitor III",0.01,0.011990407673860911,0.988009592326139
"Week8_38241","D10",465,"Cdk1 inhibitor III",0.003,0.010752688172043012,0.989247311827957
"Week8_38241","D11",75,"taxol",0.3,1.0,0.0
"Week8_38241","E02",76,"taxol",0.3,1.0,0.0
"Week8_38241","E03",321,"3,3'-diaminobenzidine",10.0,0.006230529595015576,0.9937694704049844
"Week8_38241","E04",378,"3,3'-diaminobenzidine",3.0,0.0,1.0
"Week8_38241","E05",317,"3,3'-diaminobenzidine",1.0,0.0,1.0
"Week8_38241","E06",148,"3,3'-diaminobenzidine",0.3,0.02027027027027027,0.9797297297297297
